PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LuxurySpend,CabinDeck,CabinSide,CabinGroup
2732_01,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2732_02,Earth,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2734_01,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 2
2736_01,Mars,False,TRAPPIST-1e,27.0,True,1709.0,4.0,24.0,0.0,0.0,False,1737.0,D,P,Group 1
2737_01,Europa,False,55 Cancri e,45.0,False,0.0,726.0,0.0,281.0,1257.0,True,2264.0,C,S,Group 1
2737_02,Europa,False,TRAPPIST-1e,26.0,False,2381.0,1772.0,0.0,0.0,2618.0,False,6771.0,C,S,Group 1
2738_01,Mars,False,TRAPPIST-1e,29.0,False,1049.0,0.0,0.0,0.0,0.0,False,1049.0,E,S,Group 1
2739_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2740_01,Earth,False,TRAPPIST-1e,19.0,False,1.0,143.0,0.0,254.0,107.0,True,505.0,E,P,Group 1
2741_01,Mars,False,TRAPPIST-1e,43.0,False,471.0,0.0,133.0,2.0,692.0,False,1298.0,E,P,Group 1
2743_01,Earth,False,TRAPPIST-1e,15.0,False,746.0,0.0,2.0,0.0,11.0,False,759.0,F,S,Group 2
2745_01,Mars,False,TRAPPIST-1e,31.0,False,1511.0,0.0,310.0,0.0,0.0,False,1821.0,F,P,Group 2
2746_01,Mars,False,TRAPPIST-1e,52.0,False,758.0,0.0,356.0,5.0,0.0,False,1119.0,F,P,Group 2
2747_01,Mars,False,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 2
2748_01,Earth,False,55 Cancri e,29.0,False,143.0,548.0,0.0,0.0,0.0,True,691.0,F,S,Group 2
2750_01,Earth,False,TRAPPIST-1e,18.0,False,600.0,0.0,0.0,179.0,11.0,True,790.0,F,P,Group 2
2751_01,Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 2
2752_01,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2752_02,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2752_03,Earth,False,TRAPPIST-1e,58.0,False,0.0,82.0,0.0,758.0,0.0,True,840.0,E,P,Group 1
2753_01,Earth,False,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,907.0,False,907.0,E,S,Group 1
2754_01,Earth,False,TRAPPIST-1e,13.0,False,911.0,1.0,0.0,74.0,0.0,False,986.0,E,P,Group 1
2755_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
2756_01,Mars,False,55 Cancri e,23.0,False,253.0,0.0,0.0,888.0,0.0,False,1141.0,F,P,Group 2
2758_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2759_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,170.0,14.0,810.0,False,994.0,E,P,Group 1
2760_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2760_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2760_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2762_01,Earth,False,TRAPPIST-1e,36.0,False,625.0,0.0,260.0,0.0,0.0,False,885.0,G,S,Group 2
2762_02,Earth,False,55 Cancri e,15.0,False,254.0,0.0,10.0,180.0,0.0,False,444.0,G,S,Group 2
2763_01,Earth,False,TRAPPIST-1e,31.0,False,91.0,756.0,0.0,0.0,12.0,True,859.0,E,P,Group 1
2764_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,213.0,166.0,1209.0,True,1588.0,E,S,Group 1
2765_01,Mars,False,TRAPPIST-1e,27.0,False,1502.0,1.0,0.0,0.0,0.0,False,1503.0,F,S,Group 2
2768_01,Earth,False,TRAPPIST-1e,36.0,False,123.0,3.0,0.0,7.0,0.0,True,133.0,F,S,Group 2
2768_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2768_03,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2769_01,Earth,False,PSO J318.5-22,22.0,False,0.0,837.0,192.0,0.0,0.0,False,1029.0,F,P,Group 2
2770_01,Earth,False,TRAPPIST-1e,56.0,False,0.0,1721.0,0.0,96.0,0.0,False,1817.0,G,S,Group 2
2772_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,757.0,0.0,False,757.0,G,S,Group 2
2773_01,Mars,False,TRAPPIST-1e,25.0,False,314.0,2.0,648.0,92.0,0.0,False,1056.0,D,S,Group 1
2774_01,Earth,False,TRAPPIST-1e,29.0,False,3.0,0.0,3.0,0.0,697.0,False,703.0,F,P,Group 2
2774_02,Earth,False,TRAPPIST-1e,17.0,False,0.0,1195.0,31.0,0.0,0.0,False,1226.0,F,P,Group 2
2774_03,Earth,False,TRAPPIST-1e,13.0,False,412.0,4.0,0.0,0.0,551.0,False,967.0,F,P,Group 2
2778_01,Mars,False,TRAPPIST-1e,35.0,False,2301.0,0.0,414.0,0.0,0.0,True,2715.0,D,P,Group 1
2778_02,Mars,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 2
2780_01,Earth,False,TRAPPIST-1e,24.0,False,14.0,702.0,0.0,0.0,0.0,False,716.0,F,P,Group 2
2781_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2783_01,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,D,P,Group 1
2783_02,Europa,False,55 Cancri e,29.0,False,2.0,8.0,0.0,2864.0,155.0,False,3029.0,D,P,Group 1
2784_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,1661.0,52.0,8.0,True,1721.0,G,P,Group 2
2785_01,Europa,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
2786_01,Earth,False,PSO J318.5-22,53.0,False,0.0,1.0,0.0,195.0,493.0,True,689.0,E,S,Group 1
2787_01,Earth,False,55 Cancri e,21.0,False,13.0,0.0,1098.0,64.0,1.0,False,1176.0,F,S,Group 2
2788_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2789_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2790_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
2790_02,Europa,False,55 Cancri e,41.0,False,0.0,320.0,4333.0,1313.0,51.0,False,6017.0,B,P,Group 1
2790_03,Europa,False,TRAPPIST-1e,29.0,False,3.0,933.0,0.0,674.0,731.0,False,2341.0,B,P,Group 1
2790_04,Europa,False,55 Cancri e,54.0,False,0.0,37.0,0.0,4689.0,0.0,False,4726.0,B,P,Group 1
2790_05,Europa,False,55 Cancri e,43.0,False,0.0,9923.0,660.0,10.0,266.0,True,10859.0,B,P,Group 1
2792_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2793_01,Earth,False,TRAPPIST-1e,48.0,False,784.0,87.0,0.0,0.0,1.0,True,872.0,E,P,Group 1
2795_01,Europa,False,TRAPPIST-1e,34.0,False,10.0,5659.0,15.0,3.0,0.0,True,5687.0,C,S,Group 1
2795_02,Europa,False,TRAPPIST-1e,42.0,False,0.0,802.0,0.0,2622.0,671.0,False,4095.0,C,S,Group 1
2796_01,Earth,False,55 Cancri e,17.0,False,0.0,0.0,0.0,863.0,0.0,False,863.0,F,S,Group 2
2797_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1345.0,False,1345.0,F,P,Group 2
2798_01,Europa,False,TRAPPIST-1e,37.0,False,6.0,437.0,0.0,54.0,3030.0,False,3527.0,A,P,Group 1
2798_02,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,A,P,Group 1
2799_01,Earth,False,TRAPPIST-1e,21.0,False,3.0,0.0,0.0,881.0,0.0,False,884.0,G,S,Group 2
2799_02,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2801_01,Europa,False,TRAPPIST-1e,27.0,False,1.0,767.0,0.0,13104.0,3657.0,False,17529.0,B,P,Group 1
2802_01,Earth,False,TRAPPIST-1e,23.0,False,18.0,2595.0,0.0,0.0,122.0,True,2735.0,F,P,Group 2
2805_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,366.0,268.0,0.0,False,634.0,F,P,Group 2
2806_01,Mars,False,TRAPPIST-1e,28.0,False,948.0,0.0,64.0,170.0,0.0,False,1182.0,D,S,Group 1
2807_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,154.0,22.0,820.0,False,996.0,E,P,Group 1
2807_02,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2807_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2809_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2810_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2811_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,871.0,False,871.0,F,S,Group 2
2812_01,Mars,False,55 Cancri e,43.0,False,803.0,0.0,384.0,120.0,0.0,True,1307.0,F,S,Group 2
2813_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2814_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2817_01,Earth,False,TRAPPIST-1e,25.0,False,237.0,0.0,910.0,0.0,12.0,False,1159.0,F,P,Group 2
2818_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 2
2818_02,Mars,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 2
2818_03,Mars,False,TRAPPIST-1e,24.0,False,165.0,0.0,981.0,2.0,0.0,True,1148.0,F,P,Group 2
2819_01,Earth,False,TRAPPIST-1e,38.0,False,77.0,169.0,0.0,0.0,470.0,False,716.0,F,P,Group 2
2820_01,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2821_01,Earth,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2822_01,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2822_02,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2822_03,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2822_04,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2822_05,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2823_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 2
2824_01,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
2825_01,Mars,False,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 2
2826_01,Europa,False,55 Cancri e,28.0,False,1581.0,213.0,0.0,18.0,3051.0,False,4863.0,C,P,Group 1
2826_02,Europa,False,TRAPPIST-1e,49.0,False,20.0,6807.0,174.0,3538.0,2473.0,False,13012.0,C,P,Group 1
2831_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,824.0,0.0,495.0,1479.0,True,2798.0,D,P,Group 1
2831_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,1.0,0.0,2085.0,55.0,False,2141.0,D,P,Group 1
2832_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,250.0,23.0,0.0,514.0,False,787.0,E,P,Group 1
2834_01,Europa,False,TRAPPIST-1e,40.0,True,0.0,11.0,0.0,2205.0,1295.0,True,3511.0,C,S,Group 1
2835_01,Europa,False,55 Cancri e,26.0,True,0.0,186.0,0.0,548.0,5058.0,False,5792.0,A,P,Group 1
2837_01,Earth,False,PSO J318.5-22,23.0,False,0.0,0.0,0.0,3.0,1919.0,False,1922.0,F,P,Group 2
2838_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,E,P,Group 1
2839_01,Europa,False,TRAPPIST-1e,51.0,False,1.0,3935.0,0.0,146.0,0.0,True,4082.0,C,S,Group 1
2840_01,Earth,False,55 Cancri e,44.0,False,672.0,0.0,0.0,0.0,20.0,False,692.0,F,S,Group 2
2843_01,Mars,False,TRAPPIST-1e,50.0,False,357.0,0.0,657.0,0.0,0.0,False,1014.0,E,P,Group 1
2846_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2847_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2852_01,Earth,False,TRAPPIST-1e,21.0,False,33.0,126.0,0.0,461.0,0.0,False,620.0,G,P,Group 2
2853_01,Earth,False,TRAPPIST-1e,20.0,False,56.0,757.0,111.0,0.0,0.0,True,924.0,F,S,Group 2
2854_01,Earth,False,55 Cancri e,14.0,False,0.0,0.0,14.0,692.0,809.0,False,1515.0,F,P,Group 2
2856_01,Europa,False,55 Cancri e,38.0,False,0.0,896.0,0.0,0.0,4168.0,False,5064.0,C,S,Group 1
2857_01,Earth,False,PSO J318.5-22,29.0,False,631.0,0.0,0.0,40.0,0.0,False,671.0,F,S,Group 2
2858_01,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
2858_02,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
2858_03,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
2859_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
2860_01,Earth,False,PSO J318.5-22,18.0,False,154.0,22.0,77.0,1053.0,0.0,True,1306.0,F,S,Group 2
2861_01,Earth,False,TRAPPIST-1e,17.0,False,5.0,756.0,0.0,0.0,0.0,True,761.0,F,S,Group 2
2862_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,E,S,Group 1
2863_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,2.0,49.0,0.0,801.0,False,852.0,G,P,Group 2
2865_01,Mars,False,TRAPPIST-1e,34.0,False,2904.0,23.0,7.0,0.0,81.0,False,3015.0,D,P,Group 1
2865_02,Mars,False,TRAPPIST-1e,53.0,False,520.0,0.0,442.0,0.0,0.0,True,962.0,D,P,Group 1
2866_01,Europa,True,TRAPPIST-1e,36.0,True,0.0,0.0,0.0,0.0,0.0,True,0.0,C,S,Group 1
2867_01,Mars,False,TRAPPIST-1e,41.0,False,71.0,0.0,1617.0,31.0,0.0,False,1719.0,D,P,Group 1
2867_02,Mars,False,TRAPPIST-1e,51.0,False,819.0,4.0,92.0,38.0,0.0,False,953.0,E,P,Group 1
2869_01,Earth,True,PSO J318.5-22,61.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2870_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,0.0,1.0,920.0,1.0,True,922.0,G,S,Group 2
2871_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
2871_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
2872_01,Earth,False,PSO J318.5-22,57.0,False,0.0,1431.0,0.0,30.0,337.0,True,1798.0,G,S,Group 2
2873_01,Mars,False,55 Cancri e,39.0,False,2127.0,0.0,23.0,0.0,0.0,False,2150.0,E,S,Group 1
2875_01,Europa,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,S,Group 1
2876_01,Earth,False,TRAPPIST-1e,42.0,False,173.0,656.0,0.0,0.0,23.0,False,852.0,G,S,Group 2
2877_01,Earth,False,TRAPPIST-1e,36.0,False,418.0,40.0,7.0,338.0,0.0,False,803.0,F,P,Group 2
2878_01,Mars,False,TRAPPIST-1e,42.0,False,44.0,0.0,3648.0,0.0,9.0,True,3701.0,F,P,Group 2
2880_01,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2881_01,Earth,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2882_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2883_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,93.0,1282.0,0.0,0.0,True,1375.0,F,P,Group 2
2884_01,Mars,False,TRAPPIST-1e,37.0,False,912.0,0.0,0.0,0.0,0.0,False,912.0,D,P,Group 1
2887_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,0.0,744.0,62.0,3.0,False,809.0,G,S,Group 2
2888_01,Mars,False,TRAPPIST-1e,71.0,True,901.0,0.0,1698.0,0.0,0.0,False,2599.0,F,P,Group 2
2890_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,351.0,0.0,3.0,3447.0,False,3801.0,B,P,Group 1
2890_02,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
2891_01,Earth,False,TRAPPIST-1e,18.0,False,4.0,904.0,0.0,0.0,1.0,False,909.0,G,S,Group 2
2892_01,Earth,False,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2892_02,Earth,True,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2892_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2892_04,Earth,False,TRAPPIST-1e,29.0,False,0.0,1311.0,0.0,0.0,0.0,False,1311.0,F,P,Group 2
2892_05,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2893_01,Earth,False,55 Cancri e,27.0,False,688.0,307.0,779.0,0.0,19.0,False,1793.0,G,P,Group 2
2894_01,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,443.0,244.0,1.0,False,688.0,F,P,Group 2
2897_01,Earth,False,TRAPPIST-1e,38.0,False,1.0,0.0,288.0,0.0,556.0,True,845.0,G,S,Group 2
2899_01,Mars,False,TRAPPIST-1e,28.0,False,523.0,0.0,0.0,970.0,0.0,False,1493.0,F,P,Group 2
2900_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 1
2901_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,20.0,0.0,300.0,681.0,False,1001.0,F,P,Group 3
2901_02,Earth,False,PSO J318.5-22,24.0,False,0.0,2.0,25.0,0.0,707.0,True,734.0,F,P,Group 3
2902_01,Earth,False,TRAPPIST-1e,33.0,False,123.0,760.0,0.0,0.0,0.0,False,883.0,G,P,Group 2
2905_01,Earth,False,55 Cancri e,24.0,False,489.0,0.0,0.0,0.0,0.0,False,489.0,G,S,Group 2
2906_01,Earth,False,TRAPPIST-1e,29.0,False,1.0,0.0,133.0,104.0,574.0,False,812.0,G,S,Group 2
2907_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,9.0,2005.0,0.0,5.0,True,2019.0,F,S,Group 2
2908_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2908_02,Earth,False,TRAPPIST-1e,13.0,False,649.0,2.0,0.0,124.0,143.0,False,918.0,F,S,Group 2
2909_01,Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2910_01,Earth,False,PSO J318.5-22,32.0,False,0.0,0.0,736.0,0.0,0.0,False,736.0,F,P,Group 3
2912_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,E,P,Group 1
2913_01,Mars,False,TRAPPIST-1e,49.0,False,21.0,25.0,1509.0,0.0,1042.0,False,2597.0,F,P,Group 3
2919_01,Mars,False,TRAPPIST-1e,43.0,False,13.0,2119.0,315.0,0.0,261.0,True,2708.0,D,S,Group 1
2919_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 2
2919_03,Mars,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,S,Group 2
2920_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,179.0,569.0,0.0,0.0,True,748.0,F,P,Group 3
2925_01,Mars,False,TRAPPIST-1e,43.0,False,336.0,11.0,796.0,15.0,0.0,True,1158.0,F,P,Group 3
2925_02,Mars,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 3
2926_01,Mars,False,TRAPPIST-1e,43.0,False,828.0,25.0,545.0,107.0,0.0,False,1505.0,F,S,Group 1
2927_01,Mars,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,F,P,Group 3
2928_01,Europa,False,55 Cancri e,54.0,True,0.0,2062.0,2.0,19.0,1618.0,False,3701.0,B,P,Group 1
2928_02,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
2928_03,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,P,Group 1
2929_01,Earth,True,PSO J318.5-22,48.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2930_01,Earth,False,TRAPPIST-1e,45.0,False,0.0,9.0,0.0,857.0,16.0,False,882.0,G,P,Group 2
2934_01,Earth,False,PSO J318.5-22,20.0,False,0.0,689.0,0.0,0.0,0.0,False,689.0,F,S,Group 2
2935_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,28.0,0.0,6841.0,543.0,False,7412.0,T,P,Group 1
2936_01,Earth,False,TRAPPIST-1e,21.0,False,15.0,30.0,11.0,2.0,388.0,False,446.0,G,S,Group 2
2938_01,Europa,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,C,P,Group 1
2940_01,Earth,False,PSO J318.5-22,23.0,False,5.0,308.0,363.0,7.0,0.0,True,683.0,F,P,Group 3
2941_01,Earth,False,TRAPPIST-1e,16.0,False,24.0,0.0,13.0,717.0,0.0,False,754.0,G,P,Group 2
2942_01,Earth,False,TRAPPIST-1e,35.0,False,198.0,44.0,97.0,30.0,510.0,False,879.0,F,S,Group 2
2943_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2944_01,Earth,False,TRAPPIST-1e,51.0,False,214.0,3.0,16.0,569.0,0.0,False,802.0,F,S,Group 2
2944_02,Earth,False,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2944_03,Earth,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,S,Group 2
2944_04,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,S,Group 2
2945_01,Earth,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2948_01,Europa,False,TRAPPIST-1e,55.0,False,0.0,1971.0,77.0,577.0,1050.0,True,3675.0,C,S,Group 1
2949_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,G,P,Group 2
2950_01,Earth,False,TRAPPIST-1e,20.0,False,310.0,0.0,374.0,0.0,5.0,False,689.0,F,P,Group 3
2953_01,Earth,False,55 Cancri e,25.0,False,0.0,641.0,0.0,2.0,0.0,True,643.0,E,P,Group 1
2954_01,Earth,False,55 Cancri e,18.0,False,235.0,0.0,101.0,0.0,316.0,True,652.0,F,P,Group 3
2956_01,Earth,False,PSO J318.5-22,28.0,False,3.0,141.0,0.0,0.0,1689.0,False,1833.0,G,S,Group 2
2958_01,Earth,False,TRAPPIST-1e,26.0,False,1822.0,0.0,4.0,107.0,1204.0,False,3137.0,F,S,Group 2
2959_01,Earth,False,PSO J318.5-22,28.0,False,1.0,0.0,933.0,614.0,0.0,False,1548.0,F,P,Group 3
2960_01,Earth,False,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,F,S,Group 2
2961_01,Earth,False,TRAPPIST-1e,56.0,False,0.0,54.0,0.0,724.0,0.0,False,778.0,F,P,Group 3
2962_01,Mars,False,TRAPPIST-1e,25.0,False,1228.0,0.0,132.0,0.0,0.0,False,1360.0,E,P,Group 1
2964_01,Europa,False,TRAPPIST-1e,26.0,False,2050.0,8525.0,0.0,270.0,636.0,False,11481.0,A,S,Group 1
2965_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,0.0,709.0,258.0,3.0,False,970.0,F,P,Group 3
2966_01,Earth,False,TRAPPIST-1e,21.0,False,2.0,417.0,323.0,0.0,84.0,True,826.0,E,P,Group 1
2968_01,Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,G,P,Group 2
2969_01,Earth,False,TRAPPIST-1e,37.0,False,221.0,0.0,32.0,38.0,516.0,False,807.0,G,P,Group 2
2970_01,Earth,False,TRAPPIST-1e,27.0,False,740.0,82.0,6.0,0.0,1.0,False,829.0,G,S,Group 1
2971_01,Europa,False,TRAPPIST-1e,38.0,False,0.0,3135.0,0.0,26.0,3.0,True,3164.0,T,P,Group 1
2972_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,1.0,1441.0,0.0,190.0,True,1632.0,E,P,Group 1
2975_01,Earth,False,PSO J318.5-22,20.0,False,0.0,0.0,585.0,0.0,10.0,False,595.0,F,S,Group 2
2979_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,B,P,Group 1
2982_01,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,B,S,Group 1
